character,sentence,line,document,shengmu,yunmu,shengdiao,bihua,cixing,sentiment,sentiment_score,td_idf,degree,pos
之,故有之以为利,"三十辐共一毂，当其无有车之用；埏埴以为器，当其无有器之；凿户牖以为室，当其无有室之用。故有之以为利，无之以为用。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999999996545,1,0,45
之,无之以为用,"三十辐共一毂，当其无有车之用；埏埴以为器，当其无有器之；凿户牖以为室，当其无有室之用。故有之以为利，无之以为用。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999999996545,1,0,51
之,难得之货令人行妨,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,zh,i,1,3,u,negative,0.999998734133338,1,0,33
之,得之若惊,"宠辱若惊，贵大患若身。何谓宠辱若惊？宠为上辱为下，得之若惊，失之若惊，是谓宠辱若惊。何谓贵大患若身？吾所以有大患者，为吾有身，及吾无身，吾有何患？故贵以身为天下，若可寄天下；爱以身为天下，若可托天下。
",./道德经.txt,zh,i,1,3,u,negative,0.9999981316088794,1,0,26
之,失之若惊,"宠辱若惊，贵大患若身。何谓宠辱若惊？宠为上辱为下，得之若惊，失之若惊，是谓宠辱若惊。何谓贵大患若身？吾所以有大患者，为吾有身，及吾无身，吾有何患？故贵以身为天下，若可寄天下；爱以身为天下，若可托天下。
",./道德经.txt,zh,i,1,3,u,negative,0.9999981316088794,1,0,31
之,视之不见曰夷,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,1
之,听之不闻曰希,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,8
之,搏之不得曰微,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,15
之,是谓无状之状,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,62
之,无物之象,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,67
之,迎之不见其首,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,76
之,随之不见其后,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,83
之,执古之道,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,91
之,以御今之有,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999824211933,1,0,97
之,古之善为道者,"古之善为道者，微妙玄通，深不可识。夫唯不可识，故强为之容：豫兮，若冬涉川；犹兮，若畏四邻；俨兮，其若客；涣兮，其若凌释；敦兮，其若朴；旷兮，其若谷；混兮，其若浊。孰能浊以止？静之徐清；孰能安以久？动之徐生。保此道者不欲盈。夫唯不盈故能蔽而新成。
",./道德经.txt,zh,i,1,3,u,positive,0.9965497578874997,1,0,1
之,故强为之容,"古之善为道者，微妙玄通，深不可识。夫唯不可识，故强为之容：豫兮，若冬涉川；犹兮，若畏四邻；俨兮，其若客；涣兮，其若凌释；敦兮，其若朴；旷兮，其若谷；混兮，其若浊。孰能浊以止？静之徐清；孰能安以久？动之徐生。保此道者不欲盈。夫唯不盈故能蔽而新成。
",./道德经.txt,zh,i,1,3,u,positive,0.9965497578874997,1,0,26
之,静之徐清,"古之善为道者，微妙玄通，深不可识。夫唯不可识，故强为之容：豫兮，若冬涉川；犹兮，若畏四邻；俨兮，其若客；涣兮，其若凌释；敦兮，其若朴；旷兮，其若谷；混兮，其若浊。孰能浊以止？静之徐清；孰能安以久？动之徐生。保此道者不欲盈。夫唯不盈故能蔽而新成。
",./道德经.txt,zh,i,1,3,u,positive,0.9965497578874997,1,0,88
之,动之徐生,"古之善为道者，微妙玄通，深不可识。夫唯不可识，故强为之容：豫兮，若冬涉川；犹兮，若畏四邻；俨兮，其若客；涣兮，其若凌释；敦兮，其若朴；旷兮，其若谷；混兮，其若浊。孰能浊以止？静之徐清；孰能安以久？动之徐生。保此道者不欲盈。夫唯不盈故能蔽而新成。
",./道德经.txt,zh,i,1,3,u,positive,0.9965497578874997,1,0,99
之,不知有之,"太上，不知有之；其次，亲而誉之；其次，畏之；其次，侮之。信不足也，有不信焉。悠兮其贵言。功成事遂。
",./道德经.txt,zh,i,1,3,u,negative,0.9999985909964226,1,0,6
之,亲而誉之,"太上，不知有之；其次，亲而誉之；其次，畏之；其次，侮之。信不足也，有不信焉。悠兮其贵言。功成事遂。
",./道德经.txt,zh,i,1,3,u,negative,0.9999985909964226,1,0,14
之,畏之,"太上，不知有之；其次，亲而誉之；其次，畏之；其次，侮之。信不足也，有不信焉。悠兮其贵言。功成事遂。
",./道德经.txt,zh,i,1,3,u,negative,0.9999985909964226,1,0,20
之,侮之,"太上，不知有之；其次，亲而誉之；其次，畏之；其次，侮之。信不足也，有不信焉。悠兮其贵言。功成事遂。
",./道德经.txt,zh,i,1,3,u,negative,0.9999985909964226,1,0,26
之,唯之与阿,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,zh,i,1,3,u,negative,0.9999523796876377,1,0,1
之,善之与恶,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,zh,i,1,3,u,negative,0.9999523796876377,1,0,11
之,人之所畏,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,zh,i,1,3,u,negative,0.9999523796876377,1,0,21
之,如婴儿之未孩,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,zh,i,1,3,u,negative,0.9999523796876377,1,0,65
之,我愚人之心也哉,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,zh,i,1,3,u,negative,0.9999523796876377,1,0,93
之,孔德之容,"孔德之容，惟道是从。道之为物，惟恍惟惚。惚兮恍兮，其中有象；恍兮惚兮，其中有物。窈兮冥兮，其中有精，其精甚真，其中有信。自今及古，其名不去，以阅众甫。吾何以知众甫之状哉？
",./道德经.txt,zh,i,1,3,u,negative,0.9993104581727332,1,0,2
之,道之为物,"孔德之容，惟道是从。道之为物，惟恍惟惚。惚兮恍兮，其中有象；恍兮惚兮，其中有物。窈兮冥兮，其中有精，其精甚真，其中有信。自今及古，其名不去，以阅众甫。吾何以知众甫之状哉？
",./道德经.txt,zh,i,1,3,u,negative,0.9993104581727332,1,0,11
之,吾何以知众甫之状哉,"孔德之容，惟道是从。道之为物，惟恍惟惚。惚兮恍兮，其中有象；恍兮惚兮，其中有物。窈兮冥兮，其中有精，其精甚真，其中有信。自今及古，其名不去，以阅众甫。吾何以知众甫之状哉？
",./道德经.txt,zh,i,1,3,u,negative,0.9993104581727332,1,0,81
之,故天下莫能与之争,"曲则全，枉则直；洼则盈，敝则新；少则得，多则惑。是以圣人抱一为天下式：不自见，故明；不自是，故彰；不自伐，故有功；不自矜，故长。夫唯不争，故天下莫能与之争。古之所谓“曲则全”者，岂虚言哉！诚全而归之。
",./道德经.txt,zh,i,1,3,u,negative,0.9768546353859039,1,0,75
之,古之所谓“曲则全”者,"曲则全，枉则直；洼则盈，敝则新；少则得，多则惑。是以圣人抱一为天下式：不自见，故明；不自是，故彰；不自伐，故有功；不自矜，故长。夫唯不争，故天下莫能与之争。古之所谓“曲则全”者，岂虚言哉！诚全而归之。
",./道德经.txt,zh,i,1,3,u,negative,0.9768546353859039,1,0,79
之,诚全而归之,"曲则全，枉则直；洼则盈，敝则新；少则得，多则惑。是以圣人抱一为天下式：不自见，故明；不自是，故彰；不自伐，故有功；不自矜，故长。夫唯不争，故天下莫能与之争。古之所谓“曲则全”者，岂虚言哉！诚全而归之。
",./道德经.txt,zh,i,1,3,u,negative,0.9768546353859039,1,0,98
之,道亦乐得之,"希言自然。故飘风不终朝，骤雨不终日。孰为此者？天地。天地尚不能久，而况于人乎？故从事于道者，道者同于道；德者同于德；失者同于失。同于道者，道亦乐得之；同于德者，德亦乐得之；同于失者，失亦乐得之。信不足焉，有不信焉。
",./道德经.txt,zh,i,1,3,u,negative,0.999999995902747,1,0,73
之,德亦乐得之,"希言自然。故飘风不终朝，骤雨不终日。孰为此者？天地。天地尚不能久，而况于人乎？故从事于道者，道者同于道；德者同于德；失者同于失。同于道者，道亦乐得之；同于德者，德亦乐得之；同于失者，失亦乐得之。信不足焉，有不信焉。
",./道德经.txt,zh,i,1,3,u,negative,0.999999995902747,1,0,84
之,失亦乐得之,"希言自然。故飘风不终朝，骤雨不终日。孰为此者？天地。天地尚不能久，而况于人乎？故从事于道者，道者同于道；德者同于德；失者同于失。同于道者，道亦乐得之；同于德者，德亦乐得之；同于失者，失亦乐得之。信不足焉，有不信焉。
",./道德经.txt,zh,i,1,3,u,negative,0.999999995902747,1,0,95
之,物或恶之,"企者不立；跨者不行；自见者不明；自是者不彰；自伐者无功；自矜者不长。其在道也，曰馀食赘形，物或恶之，故有道者不处。
",./道德经.txt,zh,i,1,3,u,negative,0.9999975541055562,1,0,48
之,物或恶之,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,13
之,字之曰道,"有物混成，先天地生。寂兮寥兮，独立而不改，周行而不殆，可以为天地母。吾不知其名，字之曰道，强为之名曰大。大曰逝，逝曰远，远曰反。故道大，天大，地大，王亦大。域中有四大，而王居其一焉。人法地，地法天，天法道，道法自然。
",./道德经.txt,zh,i,1,3,u,negative,0.9999977138634784,1,0,41
之,强为之名曰大,"有物混成，先天地生。寂兮寥兮，独立而不改，周行而不殆，可以为天地母。吾不知其名，字之曰道，强为之名曰大。大曰逝，逝曰远，远曰反。故道大，天大，地大，王亦大。域中有四大，而王居其一焉。人法地，地法天，天法道，道法自然。
",./道德经.txt,zh,i,1,3,u,negative,0.9999977138634784,1,0,47
之,奈何万乘之主,"重为轻根，静为躁君。是以圣人终日行不离辎重。虽有荣观，燕处超然。奈何万乘之主，而以身轻天下？轻则失本，躁则失君。
",./道德经.txt,zh,i,1,3,u,negative,0.9884208708527824,1,0,36
之,故善人者不善人之师,"善行，无辙迹；善言，无瑕谪；善数，不用筹策；善闭，无关楗而不可开；善结，无绳约而不可解。是以圣人常善救人，故无弃人；常善救物，故无弃物。是谓袭明。故善人者不善人之师；不善人者善人之资。不贵其师，不爱其资，虽智大迷。是谓要妙。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999999777276,1,0,80
之,不善人者善人之资,"善行，无辙迹；善言，无瑕谪；善数，不用筹策；善闭，无关楗而不可开；善结，无绳约而不可解。是以圣人常善救人，故无弃人；常善救物，故无弃物。是谓袭明。故善人者不善人之师；不善人者善人之资。不贵其师，不爱其资，虽智大迷。是谓要妙。
",./道德经.txt,zh,i,1,3,u,negative,0.9999999999777276,1,0,89
之,圣人用之则为官长,"知其雄，守其雌，为天下溪。为天下溪，常德不离，复归于婴儿。知其白，守其黑，为天下式。为天下式，常德不忒，复归于无极。知其荣，守其辱，为天下谷。为天下谷，常德乃足，复归于朴。朴散则为器，圣人用之则为官长。故大制无割。
",./道德经.txt,zh,i,1,3,u,negative,0.9997979482864638,1,0,95
之,将欲取天下而为之,"将欲取天下而为之，吾见其不得已。天下神器，不可为也。为者败之，执者失之。故物或行或随，或嘘或吹，或强或羸，或挫或隳。是以圣人去甚去奢去泰。
",./道德经.txt,zh,i,1,3,u,negative,0.9880705639674401,1,0,7
之,为者败之,"将欲取天下而为之，吾见其不得已。天下神器，不可为也。为者败之，执者失之。故物或行或随，或嘘或吹，或强或羸，或挫或隳。是以圣人去甚去奢去泰。
",./道德经.txt,zh,i,1,3,u,negative,0.9880705639674401,1,0,29
之,执者失之,"将欲取天下而为之，吾见其不得已。天下神器，不可为也。为者败之，执者失之。故物或行或随，或嘘或吹，或强或羸，或挫或隳。是以圣人去甚去奢去泰。
",./道德经.txt,zh,i,1,3,u,negative,0.9880705639674401,1,0,34
之,师之所居,"以道佐人主者，不以兵强天下。其事好还：师之所居，荆棘生焉；大军之后，必有凶年。善有果而已，不敢以取强。果而勿矜，果而勿伐，果而勿骄，果而不得已，果而勿强。物壮则老，是谓不道，不道早已。
",./道德经.txt,zh,i,1,3,u,negative,0.9999851316516003,1,0,20
之,大军之后,"以道佐人主者，不以兵强天下。其事好还：师之所居，荆棘生焉；大军之后，必有凶年。善有果而已，不敢以取强。果而勿矜，果而勿伐，果而勿骄，果而不得已，果而勿强。物壮则老，是谓不道，不道早已。
",./道德经.txt,zh,i,1,3,u,negative,0.9999851316516003,1,0,31
之,不祥之器,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,7
之,兵者不祥之器,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,39
之,非君子之器,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,45
之,不得已而用之,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,53
之,而美之者,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,67
之,言以丧礼处之,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,117
之,杀人之众,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,121
之,以悲哀莅之,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,128
之,战胜以丧礼处之,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,zh,i,1,3,u,negative,0.9999996257300934,1,0,136
之,侯王若能守之,"道常无名。朴虽小，天下莫能臣也。侯王若能守之，万物将自宾，天地相合，以降甘露，民莫之令，而自均。始制有名，名亦既有，夫亦将知止。知止可以不殆。譬道之在天下，犹川谷之于江海。
",./道德经.txt,zh,i,1,3,u,negative,0.8771438832622703,1,0,21
之,侯王若能守之,"道常无为而不为。侯王若能守之，万物将自化。化而欲作，吾将镇之以无名之朴。无名之朴亦将不欲。不欲以静，天下将自定。
",./道德经.txt,zh,i,1,3,u,negative,0.8960224294365515,1,0,13
之,民莫之令,"道常无名。朴虽小，天下莫能臣也。侯王若能守之，万物将自宾，天地相合，以降甘露，民莫之令，而自均。始制有名，名亦既有，夫亦将知止。知止可以不殆。譬道之在天下，犹川谷之于江海。
",./道德经.txt,zh,i,1,3,u,negative,0.8771438832622703,1,0,41
之,譬道之,"道常无名。朴虽小，天下莫能臣也。侯王若能守之，万物将自宾，天地相合，以降甘露，民莫之令，而自均。始制有名，名亦既有，夫亦将知止。知止可以不殆。譬道之在天下，犹川谷之于江海。
",./道德经.txt,zh,i,1,3,u,negative,0.8771438832622703,1,0,73
之,犹川谷之于江海,"道常无名。朴虽小，天下莫能臣也。侯王若能守之，万物将自宾，天地相合，以降甘露，民莫之令，而自均。始制有名，名亦既有，夫亦将知止。知止可以不殆。譬道之在天下，犹川谷之于江海。
",./道德经.txt,zh,i,1,3,u,negative,0.8771438832622703,1,0,81
之,万物恃之而生而不辞,"大道泛兮其可左右。万物恃之而生而不辞，功成而不名有，衣养万物而不为主，常无欲。可名于小，万物归焉而不为主；可名为大，以其终不自为大，故能成其大。
",./道德经.txt,zh,i,1,3,u,negative,0.9992513256274456,1,0,12
之,道之出口淡乎其无味,"执大象，天下往。往而不害，安平泰。乐与饵，过客止。道之出口淡乎其无味，视之不足见，听之不足闻，用之不足既。
",./道德经.txt,zh,i,1,3,u,negative,0.9999984514685268,1,0,26
之,视之不足见,"执大象，天下往。往而不害，安平泰。乐与饵，过客止。道之出口淡乎其无味，视之不足见，听之不足闻，用之不足既。
",./道德经.txt,zh,i,1,3,u,negative,0.9999984514685268,1,0,36
之,听之不足闻,"执大象，天下往。往而不害，安平泰。乐与饵，过客止。道之出口淡乎其无味，视之不足见，听之不足闻，用之不足既。
",./道德经.txt,zh,i,1,3,u,negative,0.9999984514685268,1,0,42
之,用之不足既,"执大象，天下往。往而不害，安平泰。乐与饵，过客止。道之出口淡乎其无味，视之不足见，听之不足闻，用之不足既。
",./道德经.txt,zh,i,1,3,u,negative,0.9999984514685268,1,0,48
之,将欲歙之,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,3
之,必固张之,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,8
之,将欲弱之,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,13
之,必固强之,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,18
之,将欲废之,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,23
之,必固兴之,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,28
之,将欲取之,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,33
之,必固与之,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,38
之,国之利器不可以示人,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,zh,i,1,3,u,negative,0.9999732181060687,1,0,59
之,吾将镇之以无名之朴,"道常无为而不为。侯王若能守之，万物将自化。化而欲作，吾将镇之以无名之朴。无名之朴亦将不欲。不欲以静，天下将自定。
",./道德经.txt,zh,i,1,3,u,negative,0.8960224294365515,1,0,29
之,吾将镇之以无名之朴,"道常无为而不为。侯王若能守之，万物将自化。化而欲作，吾将镇之以无名之朴。无名之朴亦将不欲。不欲以静，天下将自定。
",./道德经.txt,zh,i,1,3,u,negative,0.8960224294365515,1,0,29
之,无名之朴亦将不欲,"道常无为而不为。侯王若能守之，万物将自化。化而欲作，吾将镇之以无名之朴。无名之朴亦将不欲。不欲以静，天下将自定。
",./道德经.txt,zh,i,1,3,u,negative,0.8960224294365515,1,0,38
之,上仁为之而无以为,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,zh,i,1,3,u,negative,1.0,1,0,42
之,上义为之而有以为,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,zh,i,1,3,u,negative,1.0,1,0,51
之,上礼为之而莫之应,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,zh,i,1,3,u,negative,1.0,1,0,60
